JobId	JobName	URL	Location	Date	Company	Description
11	Practicante Yape - CRM	https://pe.linkedin.com/jobs/view/practicante-yape-crm-at-yape-3997364921?position=1&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=%2BKg4whh7e7%2FZWXyPTWMQxA%3D%3D&trk=public_jobs_jserp-result_search-card	La Molina, Peru	1 week ago	Yape	"Somos más de 15 millones de yaperos y 2 millones de empresas que utilizan Yape a diario. Estamos disponibles para todos, lo que nos convierte en una plataforma única y clave del ecosistema digital del Perú.
Esperamos que te involucres en discusiones relacionadas con todos los aspectos del desarrollo de productos y tecnología.
Nuestro desafío es que estamos creciendo rápidamente y tenemos una amplia cantidad de datos que pueden ser explotados para mejorar la vida de los yaperos y nuestro negocio. Nos motiva construir un país conectado sin barreras, que fomente el crecimiento y desarrollo para todos los peruanos.
Para seguir brindando la mejor experiencia a nuestros yaperos, necesitamos el mejor talento.
Sé parte de esta emocionante misión y contribuye con nuestro propósito de hacer más simple el día a día de las personas para que sigan movilizando sus vidas.
¡Contágiate de la Vibra Yape y haz que la vida fluya!
Descripción del rol
Mantener junto al Business Specialist el Product Backlog y levantar dependencias de calidad de datos para el desarrollo del producto.
Responsabilidades:
Mantenimiento de la documentación necesaria para actualizar el Product Backlog.
Descubrimiento y exploración de información de la plataforma de datos de YAPE.
Investigación de incidentes de incosistencia de datos.
Elaborar presentaciones y reportes para comunicar dependencias de datos.
Apoyar en la automatización de alertas de calidad de datos.
Propuestas de mejora basadas en análisis de datos y Benchmarking.
Trabajará directamente con Business Specialist Senior.
Requisitos
Estos son algunos de los requisitos que esperamos para este rol:
Estudiantes de 7mo y 8avo de las carreras de Ingeniería Industrial, Marketing, Gestión de empresas, Administración de empresas y carreras afines.
Deseable alguna experiencia de 06 meses en áreas de Marketing y/o CRM.
Conocimientos en SQL, Power BI, Excel avanzado.
Habilidades de comunicación, resolución de problemas y trabajo en equipo."
12	Practicante Yape - Marketplace Platform	https://pe.linkedin.com/jobs/view/practicante-yape-marketplace-platform-at-yape-3997361955?position=2&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=bAzgyaDq3TmUzLPCfQE6kA%3D%3D&trk=public_jobs_jserp-result_search-card	La Molina, Peru	1 week ago	Yape	"Somos más de 15 millones de yaperos y 2 millones de empresas que utilizan Yape a diario. Estamos disponibles para todos, lo que nos convierte en una plataforma única y clave del ecosistema digital del Perú.
Esperamos que te involucres en discusiones relacionadas con todos los aspectos del desarrollo de productos y tecnología.
Nuestro desafío es que estamos creciendo rápidamente y tenemos una amplia cantidad de datos que pueden ser explotados para mejorar la vida de los yaperos y nuestro negocio. Nos motiva construir un país conectado sin barreras, que fomente el crecimiento y desarrollo para todos los peruanos.
Para seguir brindando la mejor experiencia a nuestros yaperos, necesitamos el mejor talento.
Sé parte de esta emocionante misión y contribuye con nuestro propósito de hacer más simple el día a día de las personas para que sigan movilizando sus vidas.
¡Contágiate de la Vibra Yape y haz que la vida fluya!
Descripción del rol
Nos encontramos en la búsqueda de un practicante con un perfil orientado a negocio y análisis/extracción de información.
Responsabilidades:
Desarrollar y ejecutar queries SQL en Databricks para extraer datos críticos que impacten directamente en los KPIs del negocio.
Crear dashboards y reportes detallados utilizando herramientas de visualización de datos como Power BI y Databricks, enfocados en los KPIs clave.
Realizar análisis de datos para identificar tendencias, oportunidades y áreas de mejora que contribuyan al cumplimiento de las metas estratégicas del negocio.
Requisitos
Estos son algunos de los requisitos que esperamos para este rol:
Estudiantes de 7mo y 8avo de las carreras de Ingeniería Industrial, Sistemas, Gestión de empresas, Administración de empresas y carreras afines.
Deseable alguna experiencia de 06 meses.
Conocimientos en SQL, Power BI, Excel avanzado.
Habilidades de comunicación, resolución de problemas y trabajo en equipo."
13	Practicante Profesional de Gestión de Datos	https://pe.linkedin.com/jobs/view/practicante-profesional-de-gesti%C3%B3n-de-datos-at-los-portales-3980868619?position=3&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=SsHvZlQPeajXplQZSznIXw%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	4 weeks ago	Los Portales	"Los Portales, Empresa Con Más De 60 Años Liderando El Desarrollo De Negocios En El Sector Inmobiliario Para Las Familias Peruanas, Se Encuentra En La Búsqueda De Un (a)
Practicante de Gestión de Datos
Funciones
Describir y documentar la estructura, fuentes de datos y procesos de transformación involucrados en cada Datamart.
Documentar los tableros creados, donde se detalle la configuración, fuentes de datos y métricas utilizadas.
Mantener actualizado el inventario de Datamart y tableros del proyecto.
Redactar procedimientos y políticas asociadas a Gobierno de datos.
Dar soporte al desarrollo y mantenimiento de un Framework de gobierno de datos, asegurando que las prácticas de documentación cumplan con los estándares y políticas de la organización.
Apoyar en la creación de presentaciones del proyecto de gestión de datos, sintetizando información técnica y visual para los distintos stakeholders.
Requisitos
Egresado en Ingeniería de Sistemas, Informática, Administración, Industrial o afines.
Experiencia previa realizando prácticas en gestión de datos.
Conocimiento en Datamart, análisis de datos, gestión de proyectos, herramientas agile.
Manejo de SQL y Power Bi a nivel intermedio.
Disponibilidad para realizar un convenio de prácticas por un periódo de 6 meses.
Beneficios
Convenio de prácticas desde el primer día con todos los beneficios de ley.
Seguro FOLA.
Remuneración acorde al mercado.
Oportunidad de línea de carrera.
Capacitaciones en una empresa en constante crecimiento.
Las ofertas de empleo y acceso a medios de formación educativa no podrán contener requisitos que constituyan discriminación, anulación o alteración de igualdad de oportunidades de trato.
(Ley N° 26772)"
14	Científico de datos	https://pe.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-at-corporaci%C3%B3n-aceros-arequipa-4002218205?position=4&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=RHuFHHfmVlL8qEPxtoEfmw%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	3 days ago	Corporación Aceros Arequipa	Description not found
15	Practicante de Experiencia del Colaborador	https://pe.linkedin.com/jobs/view/practicante-de-experiencia-del-colaborador-at-cementos-pacasmayo-saa-3986765200?position=5&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=Z57kklEi9V%2BmuXCDxFhUXA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	2 weeks ago	Cementos Pacasmayo SAA	"En Cementos Pacasmayo nos encontramos en la búsqueda de personas que quieran trascender; y contribuir con el desarrollo de nuestro país, personas que busquen que el Perú siga avanzando.
¡Postula al puesto de
Practicante
de Experiencia del Colaborador
y construye el futuro de nuestro país!
Funciones
Apoyo en la Ejecución de Proyectos y Actividades Clave colaborar en la implementación de iniciativas estratégicas enfocadas en mejorar la experiencia del colaborador, abarcando todo el ciclo de vida del colaborador desde la contratación hasta la desvinculación. Esto incluye contribuir en la gestión de programas de onboarding, desarrollo profesional, reconocimiento, retención y otras iniciativas.
Monitoreo de Indicadores apoyar en el seguimiento y análisis de indicadores clave de gestión, incluyendo métricas relacionadas con la Voz del Empleado (VoE), contribuyendo a la toma de decisiones basada en datos.
Elaboración de Reportes participar en la creación de reportes detallados y tablas dinámicas para la visualización y presentación de datos relevantes, con un enfoque en la experiencia del colaborador.
Requisitos
Estudiante de los últimos ciclos o recién egresado/a de Ingeniería Industrial, Administración o carreras afines, con interés en proyectos relacionados con la experiencia del colaborador.
Habilidades Técnicas Manejo de Excel a nivel avanzado, análisis de datos y generación de reportes
Conocimientos en Gestión de Proyectos conocimiento básico en metodologías de gestión de proyectos. Se valorará experiencia previa o cursos relacionados.
Beneficios
Pertenecer a una empresa líder en la comercialización de soluciones constructivas.
Convenio de prácticas.
Seguro FOLA al 100%.
Excelente ambiente de trabajo.
Al postular se afirma su consentimiento y autorización del uso de sus datos personales expuestos en su CV, dentro del marco de la Ley de Protección de Datos Personales N° 29733, para fines únicamente de postulación con la organización. Este registro se deriva al área de GH para el proceso de selección.
Pacasmayo es mucho más que una empresa, es la suma del esfuerzo individual de muchísimas personas. Personas que quieren trascender y hacer un esfuerzo especial, para lograr ser una empresa líder en la provisión de soluciones constructivas que se anticipe a las necesidades de las personas, las empresas y los países.Somos reconocidos por nuestros altos estándares de calidad, solidez financiera, por nuestra política de Buen Gobierno Corporativo y por nuestro excelente clima laboral, con el respeto hacia el medio ambiente, y nuestras buenas relaciones con las comunidades del entorno. Te invitamos a formar parte de esta gran familia y contribuir con el desarrollo de nuestro país, para que el Perú siga avanzando.Ingresa a www.cementospacasmayo.com.pe y conoce más sobre nosotros."
16	Practicante Business Intelligence	https://pe.linkedin.com/jobs/view/practicante-business-intelligence-at-sodimac-3996523940?position=6&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=DNiwsKEprQ9iOcy2r%2BjZgg%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	1 week ago	Sodimac	Description not found
17	Auxiliar de Business Intelligence	https://pe.linkedin.com/jobs/view/auxiliar-de-business-intelligence-at-grupo-m4g-3982608521?position=7&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=XIoxcAXdlWUZSHcvv4HoDA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	3 weeks ago	Grupo M4G	"En M4G estamos en la búsqueda de un Auxiliar de Business Intelligence para integrarse a nuestro equipo. Somos un equipo que nos impulsamos por trascender desde lo humano hacia lo tecnológico. Creemos que podemos construir un mundo mejor.
Funciones:
∙ Analizar, organizar y transformar bases de datos para la toma de decisiones
comerciales.
∙ Realizar el modelamiento de bases de datos para la creación de indicadores.
∙ Generar reportería avanzada para las distintas áreas de la empresa.
∙ Trabajar en la plataforma de Análisis de datos de Zoho, Zoho Analytics.
∙ Actualizar los reportes existentes para que siga corriendo la información.
Requirements
Requisitos
:
Estudiante, egresado o bachiller de las carreras de Ingeniería Estadística, de Sistemas, Industrial o
afines.
Conocimiento intermedio/avanzado en el manejo BD SQL Server.
Conocimiento de Estadística, manejo de bases de datos.
Inglés Intermedio
Deseable manejo de Power BI a nivel Intermedio.
Benefits
Beneficios
Pertenecer a una empresa sólida.
Desarrollo personal.
Descuentos corporativos.
Constantes capacitaciones.
Horario Híbrido
Presencial 9:00 a. m hasta 6:00 p. m.
Virtual 8:00 a- m. hasta 5:30 p. m."
18	Asistente de Data	https://pe.linkedin.com/jobs/view/asistente-de-data-at-inlearning-escuelas-de-educaci%C3%B3n-superior-3996046053?position=8&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=ssbcY%2Fqjvx%2FIQXCv56SnoA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	1 week ago	inLearning Escuelas de Educación Superior	"En inLearning Institutos, plataforma educativa del grupo Intercorp, conformada por Idat, Zegel, la Escuela de Arte Corriente Alterna y el Centro de la Imagen, empresas que promueven la equidad de género, igualdad e inclusión, nos encontramos en la búsqueda de un(a) Asistente de Data.
Propósito
Apoyar en la recolección, procesamiento y análisis de datos para la creación de reportes y dashboards que faciliten la toma de decisiones informadas en la institución.
Funciones
Trabajar en la creación y mantenimiento de dashboards que presenten datos de manera clara y concisa para los equipos de la institución.
Apoyar en la ejecución de encuestas y estudios para obtener datos relevantes para el análisis.
Recopilar y procesar datos cualitativos y cuantitativos de diversas fuentes, asegurando la calidad y consistencia de la información.
Realizar análisis exploratorios de datos para identificar patrones, tendencias y oportunidades de mejora.
Asistir en la preparación de reportes periódicos con insights clave para los líderes institucionales.
Apoyar en la implementación de herramientas y procesos de análisis de datos que optimicen la eficiencia del equipo.
Aprender y aplicar herramientas y técnicas de análisis de datos, incluyendo elementos básicos de inteligencia artificial y machine learning (deseable).
Realizar otras funciones afines y/o complementarias que le asigne su jefe inmediato.
Requisitos
Egresado o estudiante de últimos ciclos de las carreras de ingeniería industrial, de sistemas, ciencias de la computación, estadística, economía, ciencias sociales, y afines.
Experiencia previa en roles de análisis de datos o manejo de bases de datos.
Familiaridad con herramientas de visualización de datos como Excel y Power BI (indispensable).
Habilidad para trabajar con grandes volúmenes de datos y realizar análisis básicos.
Conocimientos en excel a nivel avanzado.
Experiencia en diseño, optimización y mantenimiento de bases de datos (deseable)
Nivel de inglés intermedio (deseable)
Beneficios
Ingreso a planilla desde el primer día con todos los beneficios de ley
Pertenecer a una de las mejores empresas para trabajar según el ranking Great Place to Work 2024
Ser parte de una de las empresas del grupo Intercorp.
Línea de carrera en inLearning Institutos y/o en el Grupo Intercorp
Cuponera de tiempo libre donde equilibramos tu vida personal y laboral
Descuentos en las empresas que pertenecen al club Intercorp.
Atractivos descuentos para ti y tu familia en las instituciones educativas del grupo
Semana Classifieds (Semana libre entre Navidad y Año Nuevo)
En inLearning Institutos (Zegel, Idat, Corriente Alterna, Centro de la Imagen e Innova Teaching School) estamos comprometidos con promover la igualdad de género, diversidad e inclusión en nuestros procesos de atracción y selección del talento, brindando igualdad de oportunidades laborales para los/las postulantes, asegurando ambientes saludables, equitativos y seguros.
Además, queremos que sepas que este cargo admite postulaciones para personas con discapacidad de acuerdo con el marco de la Ley de Inclusión Laboral en el Perú."
19	ANALISTA ASESORIA DE PRICING I	https://pe.linkedin.com/jobs/view/analista-asesoria-de-pricing-i-at-banco-de-cr%C3%A9dito-bcp-4002934785?position=9&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=olhw7i%2F%2Fxf3Kc4S4u32Huw%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	2 days ago	Banco de Crédito BCP	"ANALISTA ASESORIA DE PRICING I (Data & Analytics)
Queremos que tu talento se sume al de CREDICORP. Juntos tendremos la posibilidad de generar un impacto positivo en nuestro país, teniendo como objetivo que los peruanos logren transformar sus planes en realidad.
“Somos una organización comprometida con la igualdad de oportunidades para hombres y mujeres, y en línea con ello, todos nuestros procesos de selección se rigen bajo una política de igualdad de derechos y oportunidades, donde nuestros postulantes son considerados sin importar su origen, lengua, raza, sexo, idioma, religión, opinión, edad, talla, procedencia educativa, condición económica, social, física, mental o cualquier otra índole, promoviendo así una cultura de respeto mutuo”
¡Sé parte de nuestro equipo como ANALISTA ASESORIA DE PRICING I #Credicorp
¿Ya sabes qué hacemos los ANALISTAS ASESORIA DE PRICING I en Credicorp?
Somos los encargados de asegurar la captura de valor de las líneas de negocio y la construcción de capacidades estructurales de pricing, alineados a los objetivos estratégicos de la empresa y el corporativo.
Nuestras responsabilidades principales son:
Construcción, implementación y seguimiento de diversas iniciativas y/o proyectos.
Gestionar la generación y tratamiento de data necesaria para los análisis de iniciativas en la línea de negocio.
Diseñar y construir modelos de precios (valoración, disposición de pago, rentabilidad, etc).
Diseñar y gestionar ideas/propuestas para la elaboración de iniciativas de pilotos y control.
Participación en proyectos relacionados con la rentabilización del negocio.
Debes postular a este rol solo si …
Eres Bachiller de las carreras de Economía, Ingeniería Estadística, Ciencias actuariales, Ingeniería Industrial, Finanzas o afines.
Tienes experiencia de 1 año en puestos de Data & Analytics o Pricing Analytics.
Tienes experiencia en seguros o actuarial (deseable).
Tienes sólidos fundamentos analíticos, ciencia de datos y skills de comunicación.
Tienes interés por las finanzas, planeamiento y gestión comercial, con foco en desarrollar el análisis estratégico y de gestión de business case.
Tienes experiencia en empresas de seguros, consultoras, banca, servicios, financieros o afines.
Sobre todo, si dominas …
Python nivel intermedio
Microsoft Office nivel intermedio avanzado, especialmente Excel (Tablas dinámicas/funciones, Macros).
SQL – deseable
Radar – deseable
Idioma inglés nivel intermedio
¿Qué beneficios disfrutarás?
Seguirás sumando experiencia y desarrollo profesional gracias al equipo de grandes líderes, una cultura de colaboración que inspira y oportunidades para innovar. Si estás dispuesto a asumir grandes retos, llegó el momento de sumarte al Credicorp.
Ingreso a Planilla.
Pago de Bonos por Desempeño
Pago de Utilidades
Flex time
Beneficios financieros
Oportunidades de desarrollo"
20	Analista de base de datos	https://pe.linkedin.com/jobs/view/analista-de-base-de-datos-at-valtx-per%C3%BA-3997835752?position=10&pageNum=0&refId=vcG9%2FPgk%2F5ple5d7A%2BGXHw%3D%3D&trackingId=ou%2Bs7OKBOKBFm12RYNitSw%3D%3D&trk=public_jobs_jserp-result_search-card	San Borja, Peru	1 week ago	Valtx Perú	Description not found
21	Desarrollador FrontEnd	https://pe.linkedin.com/jobs/view/desarrollador-frontend-at-canvia-3987655734?position=1&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=YJACdKK9jdYSKzVYM7GOJA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	2 weeks ago	Canvia	Description not found
22	Desarrollador Frontend	https://pe.linkedin.com/jobs/view/desarrollador-frontend-at-fractal-3996662725?position=2&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=h6pzI4NmhEo5VngX8mCUtA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	1 week ago	FRACTAL	Description not found
23	Frontend Developer	https://pe.linkedin.com/jobs/view/frontend-developer-at-softtek-3991911763?position=3&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=TU%2F%2FLKPl3FVdpDKneVRBWg%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	2 weeks ago	Softtek	"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de un talento para el perfil:
Frontend Developer
Requisitos:
Experiencia de 4+ años desarrollando en la especialidad.
Bachiller y/o Técnico Ingeniería de Sistemas, Software, Informática o afines.
Experiencia en JavaScript en un nivel avanzado, manipula hábilmente HTML5 y CSS.
Experiencia solida en Angular y
React.
Ofrecemos:
Ingreso a planilla con todos los beneficios de ley.
EPS al 100%
Modalidad de trabajo: HIBRIDO
Capacitación constante y línea de carrera.
Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.
Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.
En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.
Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento."
24	Desarrollador de front-end	https://pe.linkedin.com/jobs/view/desarrollador-de-front-end-at-softtek-4001747920?position=4&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=o7mTdH5MZ5tP94jwCI%2F9IA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	4 days ago	Softtek	Description not found
25	Desarrollador de front-end	https://pe.linkedin.com/jobs/view/desarrollador-de-front-end-at-softtek-3982518502?position=5&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=S%2FsMy8%2BZUyS3WgY6jlshAw%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	3 weeks ago	Softtek	"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de perfiles de:
Desarrollador Frontend
¿Qué buscamos?:
4 años
de experiencia como desarrollador Frontend
Tecnologías web: HTML 5 y CSS3
Lenguajes de programación: Typescript (Avanzado) y JavaScript (avanzado)
Librerías y FW: Stencil, React, Angular y NextJs
Build tools: Webpack, Gulp, etc.
Conocimiento en Resposive Design, PWA y SPA
Pruebas Unitarias / E2E : Cypress, Jest, Mocha, Chai, Sinon, Superset
Experiencia con AWS
Funciones:
Desarrollo e implementación de aplicaciones web y/o móviles (híbridas).
Trabajar con Producto y UX para entender RQs de los usuarios y colaborar en el diseño de nuevas funcionalidades.
Utilizar buenas prácticas de desarrollo, incluyendo pruebas automatizadas, estándares de código y revisiones de código.
Asegurar un estándar de calidad alto en el desarrollo.
Ofrecemos:
Ingreso a planilla con todos los beneficios de ley.
EPS al 100%
Modalidad de trabajo:
Híbrido (1-2 veces presencial por mes en San Isidro-Lima)
Capacitación constante y línea de carrera.
Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.
Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potenciar tus habilidades técnicas como blandas.
En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.
Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento."
26	Desarrollador Frontend Web	https://pe.linkedin.com/jobs/view/desarrollador-frontend-web-at-softtek-3993157650?position=6&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=gt9Ol8gffgVDMHxN%2B6sCBA%3D%3D&trk=public_jobs_jserp-result_search-card	San Isidro, Peru	2 weeks ago	Softtek	"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de perfiles de:
Desarrollador Frontend Web
Requisitos:
Bachiller o Titulado de las carreras de Ing. Computación e informática, Sistemas o afines.
Experiencia de 4 años a más como Desarrollador Frontend Web Developer
Experiencia en patrones de desarrollo (Singleton, observer, modulo, etc).
Experiencia en aplicación de pruebas unitarias a componentes creados. (Jest, TestLibrary)
Competencia técnica en:
JavaScript
HTML5 y CSS.
React.js
Server Side Rendering
Aplicaciones web
Redux, useContext
integración a API´s (Amplify, Axios)
GIT
Funciones:
Desarrolla nuevas funciones orientadas al usuario.
Crea código front end, componentes y bibliotecas reutilizables para uso futuro.
Asegura la viabilidad técnica de los diseños UI/UX.
Optimiza la aplicación para lograr óptimos tiempos de respuesta, optima estabilidad, seguridad y escalabilidad.
Da soporte todo el ciclo de vida de la aplicación (Desarrollo, pruebas, lanzamiento y soporte)
Realiza pruebas unitarias y de IU para mejorar la calidad del desarrollo.
Realiza análisis causa raíz para una rápida respuesta ante incidentes en la aplicación sobre la cual está desarrollando.
Se asegura que las aplicaciones nuevas y heredadas cumplan con los estándares de calidad realizando revisiones de pares de código.
Realiza merge, resuelve conflictos de código y realiza aprobaciones de Pull Request.
Realiza revisión de pares de código
Documentar de manera simple (Modelo Ágil) las implementaciones que va realizando.
Colabora con otros miembros del equipo y partes interesadas.
Ofrecemos:
Ingreso a planilla con todos los beneficios de ley.
EPS al 100%
Modalidad de trabajo: HIBRIDO
Horario de trabajo: Lunes a Viernes 09:00 am a 06:00pm
Lugar de trabajo: San ISIDRO
Capacitación constante y línea de carrera.
Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.
Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potencializar tus habilidades técnicas como blandas.
En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.
Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29973 y su reglamento."
27	Frontend Developer	https://pe.linkedin.com/jobs/view/frontend-developer-at-softtek-3993829477?position=7&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=WryGqlDHGQGSg6m8FVrXtA%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	1 week ago	Softtek	"Softtek es un proveedor global de servicios orientados a procesos de TI con más de 30 oficinas en Norteamérica, Latinoamérica, Europa y Asia. Maximizamos el valor del software para el mundo: Creamos, Probamos, Implementamos y damos mantenimiento a sistemas que empoderan organizaciones e individuos. En la actualidad nos encontramos en la búsqueda de perfiles de:
Desarrollador Frontend
¿Qué buscamos?:
5 años
de experiencia como desarrollador Frontend (Indispensable)
Tecnologías web: HTML 5 y CSS3
Lenguajes de programación: Typescript (Avanzado) y JavaScript (avanzado)
Librerías y FW: Stencil, React, Angular y NextJs
Experiencia con AWS
Funciones:
Desarrollo e implementación de aplicaciones web y/o móviles (híbridas).
Trabajar con Producto y UX para entender RQs de los usuarios y colaborar en el diseño de nuevas funcionalidades.
Utilizar buenas prácticas de desarrollo, incluyendo pruebas automatizadas, estándares de código y revisiones de código.
Asegurar un estándar de calidad alto en el desarrollo.
Ofrecemos:
Ingreso a planilla con todos los beneficios de ley.
EPS al 100%
Modalidad de trabajo:
Híbrido (03 veces presencial por semana en San Borja-Lima)
Capacitación constante y línea de carrera.
Podrás optar por los descuentos corporativos en empresas de entretenimiento, educación, entre otros.
Contamos con una plataforma exclusiva virtual con más de 3,000 cursos orientados a potenciar tus habilidades técnicas como blandas.
En Softtek reconocemos que el talento es diverso; respetamos la identidad y condiciones de vida de cada persona y promovemos la equidad de trato y de oportunidades. Para lograr lo anterior, creamos un ambiente incluyente en el cual las personas muestran qué las define y emplean sus diferentes características para lograr mejores resultados.
Por ello, promovemos la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes y/o discapacidad. En cumplimiento de la Ley N° 29733 y su reglamento."
28	Software Developer Frontend	https://pe.linkedin.com/jobs/view/software-developer-frontend-at-softtek-4003164835?position=8&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=WlcOVLEYak5PuhPHfpF7Kw%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	2 days ago	Softtek	Description not found
29	Desarrollador Frontend JavaScript	https://pe.linkedin.com/jobs/view/desarrollador-frontend-javascript-at-softtek-4001701260?position=9&pageNum=0&refId=kZRV0NOHx6jnEaaL8mS%2F3A%3D%3D&trackingId=GlygIf9t9r5f6wy0ghe3og%3D%3D&trk=public_jobs_jserp-result_search-card	Lima, Peru	4 days ago	Softtek	Description not found
